TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,10312.0,1.0,1.0,1620.0,1260.0,1980.0,1,285000,2020-12-21
1,10312.0,1.0,1.0,1650.0,1378.0,1980.0,1,465000,2020-09-14
1,10312.0,1.0,1.0,1200.0,1378.0,1980.0,1,333300,2020-09-23
1,10312.0,1.0,1.0,2700.0,1076.0,1980.0,1,392000,2020-06-05
1,10312.0,1.0,1.0,3240.0,1700.0,1980.0,1,650000,2020-10-09
1,10312.0,1.0,1.0,2880.0,1614.0,1980.0,1,0,2020-09-23
1,10312.0,1.0,1.0,2700.0,1076.0,1980.0,1,550000,2020-05-28
1,10312.0,1.0,1.0,3168.0,1076.0,1980.0,1,620000,2020-11-18
1,10312.0,1.0,1.0,2730.0,1076.0,1980.0,1,0,2020-11-24
1,10312.0,1.0,1.0,2700.0,1914.0,1980.0,1,570220,2020-09-25
1,10312.0,1.0,1.0,2790.0,1914.0,1980.0,1,0,2020-07-09
1,10312.0,1.0,1.0,2910.0,1914.0,1980.0,1,0,2020-06-26
1,10312.0,1.0,2.0,2340.0,1800.0,1981.0,1,725000,2020-04-23
1,10312.0,1.0,1.0,1620.0,1378.0,1975.0,1,0,2020-09-18
1,10312.0,1.0,1.0,1620.0,1378.0,1975.0,1,445000,2020-10-23
1,10312.0,1.0,1.0,1890.0,1948.0,1980.0,1,0,2020-12-19
1,10312.0,1.0,1.0,2070.0,2392.0,1980.0,1,0,2020-11-24
1,10312.0,1.0,1.0,1500.0,1320.0,1995.0,1,485000,2020-11-17
1,10312.0,1.0,1.0,3346.0,1320.0,1995.0,1,0,2020-06-24
1,10312.0,1.0,1.0,1604.0,1560.0,1997.0,1,505000,2020-09-24
1,10312.0,1.0,1.0,3539.0,1620.0,1997.0,1,0,2020-06-18
1,10312.0,1.0,1.0,1260.0,1008.0,1990.0,1,420000,2020-09-11
1,10312.0,1.0,1.0,720.0,1008.0,1990.0,1,363000,2020-11-18
