TAX CLASS AT PRESENT,ZIP CODE,YEAR BUILT,SALE PRICE,SALE DATE
2,10028,1957.0,1075000,2020-07-23
2,10028,1957.0,1075000,2020-12-14
2,10028,1917.0,400324,2021-02-01
2,10028,1917.0,1300000,2021-02-18
2,10028,1960.0,3475000,2020-06-30
2,10028,1960.0,0,2020-06-22
2,10028,1960.0,2575000,2020-12-09
2,10028,1960.0,300000,2021-03-15
2,10028,1926.0,1750000,2021-01-25
2,10028,1926.0,0,2020-06-19
2,10028,1930.0,1445000,2020-09-17
2,10028,1910.0,1875000,2020-08-14
2,10028,1925.0,1450000,2020-07-29
2,10028,1923.0,0,2020-12-31
2,10128,1920.0,510000,2021-03-08
2,10128,1928.0,0,2021-02-01
2,10128,1954.0,730000,2020-06-23
2,10128,1954.0,575000,2020-12-16
2,10128,1927.0,3575000,2021-02-09
2,10128,1948.0,0,2021-01-14
2,10128,1948.0,1900000,2020-06-08
2,10128,1963.0,1650000,2020-07-28
2,10128,1963.0,930000,2021-01-13
2,10128,1963.0,785000,2020-09-25
2,10128,1924.0,590000,2021-01-20
2,10128,1924.0,0,2020-06-24
2,10128,1928.0,2100000,2020-11-05
2,10128,1930.0,4250000,2020-10-19
2,10128,1917.0,0,2020-11-30
2,10128,1917.0,0,2020-11-30
2,10128,1917.0,6250000,2020-09-02
2,10128,1917.0,9270000,2020-08-03
2,10128,1917.0,0,2020-12-31
2,10128,1937.0,995000,2020-04-13
2,10128,1925.0,6205000,2020-06-03
2,10128,1973.0,1520000,2020-09-17
2,10128,1973.0,1975000,2020-06-30
2,10128,1973.0,2900000,2020-09-09
2,10128,1973.0,1310000,2020-12-14
2,10128,1973.0,350000,2021-02-09
2,10128,1973.0,935000,2020-11-04
2,10128,1973.0,2236000,2020-07-30
2,10128,1973.0,1050000,2020-12-09
2,10128,1973.0,1700000,2020-08-28
2,10128,1925.0,3500000,2020-12-30
2,10128,1925.0,4900000,2021-03-11
2,10128,1925.0,2800000,2020-12-29
2,10128,1925.0,0,2020-11-22
2,10128,1930.0,6750000,2020-07-21
2,10128,1930.0,1600000,2020-12-02
2,10128,1929.0,1500000,2020-07-20
2,10128,1927.0,2248250,2021-03-03
2,10128,1927.0,1200000,2020-06-22
2,10128,1940.0,2250000,2020-09-16
2,10128,1940.0,1750000,2020-05-29
2,10128,1926.0,7400000,2020-06-15
2,10128,1926.0,7000000,2021-03-01
2,10128,1925.0,8250000,2021-02-25
2,10128,1926.0,3585000,2020-05-15
2,10128,1962.0,1095000,2020-05-12
2,10128,1962.0,430000,2020-10-22
2,10128,1928.0,0,2020-12-31
2,10128,1928.0,0,2020-12-31
2,10128,1928.0,0,2020-12-31
2,10128,1928.0,0,2020-12-31
2,10128,1928.0,0,2020-12-31
2,10128,1910.0,580000,2021-01-27
2,10128,1922.0,1316719,2020-10-14
2,10128,1922.0,0,2020-10-21
2,10128,1922.0,0,2020-10-15
2,10128,1922.0,2500000,2020-04-29
2,10128,1922.0,0,2020-10-14
2,10128,1922.0,0,2020-12-29
2,10128,1921.0,1050000,2020-06-29
2,10128,1902.0,1695000,2020-06-29
2,10128,1902.0,2999000,2020-10-01
2,10128,1930.0,965000,2020-05-27
2,10128,1930.0,2075000,2020-07-08
2,10128,1930.0,2150000,2020-11-10
2,10128,1929.0,1600000,2020-07-01
2,10128,1929.0,1073900,2021-01-22
2,10128,1928.0,0,2021-03-31
2,10128,1928.0,0,2020-08-26
2,10128,1923.0,4990000,2020-05-26
2,10075,1928.0,6450000,2021-03-18
2,10075,1925.0,0,2020-11-24
2,10075,1925.0,0,2020-10-12
2,10075,1925.0,0,2020-12-22
2,10075,1925.0,0,2020-12-23
2,10075,1928.0,625000,2021-02-01
2,10075,1928.0,755000,2021-01-28
2,10075,1928.0,0,2020-12-10
2,10075,1973.0,655000,2020-06-23
2,10075,1973.0,592500,2020-11-23
2,10075,1926.0,0,2020-12-31
2,10075,1926.0,0,2020-12-31
2,10028,1908.0,8000000,2020-09-22
2,10028,1928.0,1100000,2020-08-11
2,10028,1928.0,2150000,2021-03-23
2,10028,1928.0,625000,2020-11-19
2,10028,1928.0,620000,2020-10-07
2,10028,1928.0,610000,2020-10-21
2,10028,1958.0,1830000,2021-03-11
2,10028,1913.0,699000,2021-02-04
2,10028,1913.0,700000,2020-10-21
2,10028,1927.0,6575000,2020-11-30
2,10028,1927.0,680000,2020-12-30
2,10028,1927.0,675000,2021-03-29
2,10028,1927.0,1837500,2021-02-26
2,10028,1927.0,1950000,2020-07-21
2,10028,1927.0,1650000,2020-07-14
2,10028,1927.0,36000,2020-10-05
2,10028,1912.0,1100000,2021-02-09
2,10028,1916.0,2400000,2020-10-19
2,10028,1916.0,1950000,2020-12-11
2,10028,1911.0,2200000,2020-07-13
2,10028,1911.0,995000,2020-12-29
2,10028,1911.0,3700000,2021-01-06
2,10028,1925.0,340000,2020-12-07
2,10028,1929.0,2000000,2020-12-21
2,10028,1929.0,2495000,2021-02-25
2,10028,1929.0,4999999,2020-07-10
2,10028,1929.0,2618875,2020-07-08
2,10028,1927.0,1770000,2020-11-12
2,10028,1929.0,1215000,2020-07-22
2,10028,1929.0,0,2020-09-29
2,10028,1929.0,410000,2020-09-16
2,10028,1929.0,699000,2020-06-05
2,10028,1929.0,885878,2020-09-18
2,10028,1929.0,1455000,2020-06-16
2,10028,1930.0,420000,2020-08-11
2,10028,1930.0,1400000,2020-12-03
2,10028,1924.0,2900000,2020-06-30
2,10028,1961.0,2175000,2021-01-29
2,10028,1961.0,1750304,2020-06-23
2,10028,1961.0,1700000,2020-08-28
2,10028,1928.0,5525000,2020-09-03
2,10028,1928.0,1950000,2021-01-15
2,10028,1917.0,1567500,2021-02-24
2,10028,1926.0,0,2021-03-17
2,10028,1928.0,575000,2020-09-30
2,10028,1928.0,600000,2020-07-21
2,10028,1928.0,1820000,2020-06-05
2,10028,1928.0,1665000,2021-03-23
2,10028,1928.0,1550000,2021-03-09
2,10028,1916.0,2285000,2020-05-29
2,10028,1929.0,11500000,2020-12-22
2C,10028,1924.0,3000000,2020-07-07
2C,10028,1924.0,1575000,2020-07-07
2C,10028,1924.0,1325000,2020-07-07
2C,10028,1924.0,1400000,2020-07-07
2C,10028,1924.0,1400000,2020-07-07
2C,10028,1924.0,550000,2020-07-06
2C,10028,1924.0,525000,2020-07-07
2C,10028,1924.0,825000,2020-07-07
2,10028,1971.0,1700000,2020-07-15
2,10028,1971.0,765000,2020-09-23
2,10028,1971.0,2050000,2021-03-26
2,10028,1971.0,1732500,2020-09-22
2,10028,1971.0,305000,2020-09-22
2,10028,1971.0,840000,2021-01-08
2,10028,1971.0,740000,2020-06-10
2,10028,1971.0,897500,2020-09-01
2,10028,1971.0,899000,2020-07-15
2,10028,1924.0,1860000,2021-02-09
2,10028,1924.0,1100000,2021-03-09
2,10028,1924.0,1325000,2021-02-03
2,10028,1923.0,0,2021-03-10
2,10028,1928.0,2900000,2020-07-10
2,10128,1973.0,1850000,2020-07-28
2,10128,1973.0,720000,2021-01-25
2,10128,1973.0,705000,2020-06-26
2,10128,1980.0,850000,2021-01-21
2,10128,1937.0,378500,2020-08-18
2,10128,1930.0,4100000,2020-06-30
2,10128,1930.0,0,2020-12-22
2,10128,1930.0,0,2020-12-21
2,10128,1930.0,6100000,2021-03-08
2,10128,1923.0,3500000,2021-03-19
2,10128,1922.0,1562500,2020-11-06
2,10128,1922.0,1040000,2020-08-20
2,10128,1925.0,2360000,2021-03-16
2,10128,1925.0,1262000,2020-10-28
2,10128,1925.0,711110,2020-10-15
2,10128,1925.0,600000,2020-09-01
2,10128,1925.0,2950000,2021-01-26
2,10128,1925.0,2900000,2020-10-27
2,10128,1925.0,2850000,2020-07-16
2,10128,1925.0,1500000,2021-01-08
2,10128,1926.0,0,2020-12-30
2,10128,1926.0,0,2021-03-03
2,10128,1926.0,2600000,2021-01-14
2,10128,1926.0,0,2020-12-30
2,10128,1923.0,545000,2020-07-28
2,10128,1923.0,600000,2020-09-24
2,10128,1923.0,835000,2020-11-02
2,10128,1923.0,575000,2020-07-22
2,10128,1941.0,325000,2020-11-24
2,10128,1941.0,489000,2021-02-19
2,10128,1941.0,320000,2020-09-25
2,10128,1941.0,290000,2020-05-26
2,10128,1928.0,440000,2020-10-08
2,10128,1924.0,1890000,2021-03-15
2,10128,1915.0,0,2021-01-15
2,10128,1915.0,2500000,2021-01-22
2,10128,1915.0,2250000,2020-06-26
2,10128,1927.0,420000,2020-11-12
2,10128,1927.0,1926000,2020-07-24
2,10128,1927.0,457500,2020-07-17
2,10128,1941.0,347357,2020-07-31
2,10128,1941.0,621279,2020-12-10
2,10128,1941.0,598161,2020-10-02
2,10128,1941.0,623005,2020-12-18
2,10128,1941.0,570000,2020-11-23
2,10128,1941.0,513000,2021-02-16
2,10128,1920.0,750000,2020-11-20
2,10128,1920.0,770000,2020-12-08
2,10128,1925.0,4900000,2021-01-21
2,10128,1925.0,0,2020-10-15
2,10128,1925.0,0,2021-02-03
2,10128,1923.0,752000,2020-10-19
2,10128,1925.0,4582125,2020-07-10
2,10128,1929.0,5630000,2020-12-29
2,10128,1929.0,3335000,2021-03-17
2,10128,1929.0,0,2020-12-29
2,10128,1924.0,2562500,2020-09-01
2,10128,1923.0,855000,2020-04-17
2,10128,1928.0,937500,2020-05-20
2,10128,1928.0,0,2021-02-04
2,10128,1928.0,262000,2020-07-16
2,10128,1928.0,250000,2020-10-14
2,10128,1928.0,320000,2020-06-01
2,10128,1928.0,640000,2021-03-19
2,10128,1928.0,546500,2020-06-15
2,10128,1925.0,0,2020-05-12
2,10128,1923.0,1225000,2021-02-23
2,10128,1923.0,750000,2020-11-02
2,10128,1923.0,785000,2020-10-20
2,10128,1961.0,635000,2021-01-25
2,10128,1961.0,510000,2020-05-27
2,10128,1961.0,0,2020-04-08
2,10128,1961.0,1095000,2021-03-19
2,10128,1928.0,4125000,2020-06-23
2,10128,1928.0,650000,2021-03-18
2,10128,1920.0,410000,2021-03-17
2,10128,1928.0,910000,2020-12-11
2,10128,1928.0,425000,2020-05-19
2,10075,1963.0,960000,2021-02-17
2,10075,1963.0,1425000,2020-05-14
2,10075,1963.0,0,2020-10-29
2,10075,1947.0,1440000,2020-04-07
2,10075,1947.0,890000,2020-07-03
2,10075,1947.0,925000,2020-05-01
2,10075,1947.0,750000,2020-10-29
2,10075,1930.0,290000,2020-06-10
2,10075,1930.0,305550,2020-06-15
2,10075,1930.0,1275000,2020-04-28
2,10075,1930.0,905000,2021-03-22
2,10075,1930.0,715000,2020-06-30
2,10075,1930.0,686000,2021-01-21
2,10075,1957.0,1325000,2020-11-09
2,10075,1957.0,1640000,2020-09-11
2,10075,1957.0,1750000,2020-06-16
2,10075,1957.0,1325000,2020-12-29
2,10075,1957.0,1275000,2020-09-21
2,10075,1962.0,1075000,2021-01-22
2,10075,1962.0,575000,2020-12-17
2,10075,1962.0,519000,2021-02-01
2,10028,1964.0,2050000,2020-05-19
2,10028,1961.0,720668,2021-03-18
2,10028,1961.0,719849,2021-02-19
2,10028,1961.0,0,2020-08-27
2,10028,1961.0,0,2020-08-15
2,10028,1961.0,2270000,2020-07-29
2,10028,1983.0,530000,2020-09-23
2,10028,1983.0,1100000,2020-11-17
2,10028,1970.0,2650000,2021-03-24
2,10028,1970.0,2300000,2020-07-20
2,10028,1970.0,1935000,2020-05-01
2,10028,1970.0,1530000,2021-03-10
2,10028,1970.0,623000,2020-04-13
2,10128,1960.0,600000,2020-07-06
2,10128,1966.0,2100000,2020-06-19
2,10128,1966.0,1500000,2020-09-03
2,10128,1966.0,625000,2020-06-19
2,10128,1966.0,565000,2020-06-22
2,10128,1966.0,505000,2020-12-21
2,10128,1962.0,717500,2020-12-16
2,10128,1962.0,1210000,2020-09-03
2,10128,1962.0,1162500,2020-12-22
2,10128,1962.0,860000,2020-12-14
2,10128,1962.0,809509,2020-11-19
2,10128,1962.0,499000,2020-06-19
2,10128,1962.0,460000,2020-12-18
2,10128,1962.0,365000,2021-01-26
2,10128,1980.0,550000,2020-06-23
2,10128,1980.0,1190000,2020-05-19
2,10128,1980.0,0,2020-06-30
2,10128,1980.0,1310000,2020-05-27
2,10075,1929.0,1625000,2020-10-27
2,10075,1929.0,800000,2020-08-05
2,10075,1929.0,712000,2020-11-05
2,10075,1929.0,920000,2020-10-14
2,10075,1961.0,31200,2020-09-16
2,10075,1961.0,2600000,2020-07-13
2,10075,1961.0,1200000,2020-10-27
2,10075,1961.0,1125000,2021-01-21
2,10075,1961.0,720000,2021-02-04
2,10075,1961.0,710000,2021-03-11
2,10075,1961.0,680000,2020-11-24
2,10075,1961.0,620000,2020-11-04
2,10075,1961.0,600000,2020-05-27
2,10075,1961.0,405000,2021-01-20
2,10075,1961.0,275000,2020-08-27
2,10075,1961.0,33000,2021-02-25
2,10075,1961.0,0,2021-02-15
2,10075,1961.0,695000,2020-05-26
2,10075,1961.0,579000,2020-11-12
2,10075,1961.0,465000,2021-02-18
2,10075,1961.0,625000,2020-10-07
2,10075,1957.0,365000,2021-01-15
2,10075,1957.0,0,2020-11-18
2,10075,1920.0,359000,2020-09-30
2,10028,1963.0,1395000,2020-09-29
2,10028,1963.0,1050000,2021-02-04
2,10028,1963.0,975000,2021-03-04
2,10028,1963.0,912500,2020-08-07
2,10028,1963.0,460000,2020-06-19
2,10028,1963.0,457500,2020-09-04
2,10028,1963.0,385000,2021-03-05
2,10028,1963.0,425000,2021-03-09
2,10028,1925.0,388000,2020-07-09
2,10028,1925.0,383500,2020-10-26
2,10028,1910.0,270000,2021-02-10
2,10028,1978.0,1255000,2021-02-17
2,10028,1987.0,656250,2020-06-30
2,10028,1987.0,500000,2020-10-27
2,10028,1987.0,0,2020-05-28
2,10028,1987.0,0,2020-04-13
2,10028,1971.0,785000,2021-02-04
2,10028,1971.0,745000,2020-07-22
2,10128,1973.0,1310000,2020-11-03
2,10128,1973.0,1050000,2020-10-08
2,10128,1973.0,462500,2020-05-26
2,10128,1973.0,999000,2020-05-18
2,10128,1973.0,650000,2021-02-08
2,10128,1973.0,800000,2021-03-22
2,10128,1959.0,500000,2021-01-27
2,10128,1957.0,615000,2020-06-11
2,10128,1957.0,412000,2020-04-28
2,10128,1929.0,800000,2021-01-25
2,10128,1929.0,835000,2021-03-23
2,10128,1929.0,0,2020-10-02
2,10128,1929.0,1290000,2020-06-15
2,10128,1950.0,295000,2020-06-16
2,10128,1950.0,400000,2020-12-07
2,10128,2007.0,1418061,2020-09-15
2,10128,1980.0,585000,2020-05-01
2,10128,1980.0,595000,2021-02-08
2,10128,1980.0,676888,2020-04-08
2,10128,1980.0,940000,2020-08-19
2,10128,1980.0,515000,2020-12-30
2,10128,1980.0,568000,2020-04-23
2,10128,1974.0,484530,2020-12-04
2,10128,1974.0,565000,2020-11-24
2,10128,1974.0,575000,2020-12-16
2,10128,1974.0,607500,2020-10-21
2,10128,1974.0,590000,2020-11-30
2,10128,1974.0,575000,2020-06-09
2,10128,1974.0,675000,2020-05-18
2,10128,1974.0,580000,2021-03-15
2,10128,1974.0,1500000,2020-12-02
2,10128,1974.0,675000,2020-04-20
2,10075,1955.0,860000,2021-02-12
2,10075,1955.0,895000,2020-08-14
2,10075,1955.0,660000,2021-01-29
2,10075,1955.0,0,2020-11-30
2,10075,1955.0,408000,2020-06-29
2,10075,1959.0,430000,2021-03-09
2,10075,1959.0,294000,2021-02-11
2,10075,1959.0,297500,2020-06-29
2,10028,1910.0,540000,2021-03-18
2,10028,1910.0,515000,2020-06-19
2,10028,1964.0,499000,2020-05-27
2,10028,1964.0,780000,2021-02-24
2,10028,1964.0,995000,2020-06-15
2,10028,1964.0,650000,2020-11-20
2,10028,1962.0,1335000,2020-09-29
2,10028,1962.0,815000,2020-11-05
2,10028,1962.0,540000,2020-07-29
2,10028,1962.0,825000,2020-09-21
2,10028,1962.0,700000,2021-02-11
2,10028,1962.0,730000,2021-03-25
2,10028,1962.0,495000,2021-01-28
2,10028,1962.0,655000,2020-12-16
2,10028,1959.0,0,2021-02-19
2,10028,1958.0,677000,2021-01-05
2,10028,1958.0,305000,2021-01-06
2,10028,1959.0,520000,2021-01-26
2,10028,1959.0,0,2020-10-14
2,10028,1973.0,1375000,2020-12-18
2,10028,1973.0,1370000,2020-09-03
2,10028,1973.0,1300000,2020-11-19
2,10028,1973.0,1200000,2020-11-04
2,10028,1973.0,1196444,2020-08-12
2,10028,1973.0,0,2020-08-12
2,10028,1973.0,0,2020-04-01
2,10028,1973.0,731616,2020-08-14
2,10028,1973.0,640000,2021-02-26
2,10028,1973.0,650000,2021-03-11
2,10028,1963.0,1250000,2021-03-19
2,10028,1963.0,996000,2020-09-25
2,10028,1963.0,996000,2020-09-25
2,10028,1963.0,829000,2020-11-24
2,10028,1963.0,360000,2020-11-12
2,10028,1963.0,0,2020-09-25
2,10028,1963.0,996000,2020-09-25
2,10028,1929.0,810000,2020-05-19
2,10028,1910.0,651000,2020-10-08
2,10028,1961.0,488000,2020-07-20
2,10028,1961.0,1162600,2020-06-22
2,10028,1920.0,275000,2020-10-19
2,10028,1920.0,69483,2020-11-25
2,10128,1905.0,285000,2020-09-11
2,10128,1905.0,465000,2020-10-05
2,10128,1925.0,299000,2021-02-03
2,10128,1910.0,210000,2021-02-19
2,10128,1915.0,680000,2020-08-13
2,10128,1915.0,558000,2021-03-29
2,10128,1971.0,1475000,2020-06-16
2,10128,1971.0,1050000,2020-09-29
2,10128,1971.0,740000,2021-02-09
2,10128,1971.0,2325000,2020-12-02
2,10128,1971.0,465000,2021-02-19
2,10128,1971.0,999000,2020-12-11
2,10128,1985.0,527500,2020-04-27
2,10128,1901.0,605475,2020-09-30
2,10075,1960.0,1270000,2021-01-14
2,10075,1960.0,2350000,2020-06-18
2,10075,1963.0,1220000,2021-01-11
2,10075,1963.0,1725000,2021-02-26
2,10075,1963.0,2100000,2020-12-11
2,10075,1963.0,1300000,2021-03-15
2,10075,1963.0,1250000,2021-01-13
2,10075,1963.0,1200000,2020-10-15
2,10075,1963.0,865000,2020-07-13
2,10075,1963.0,785000,2020-12-02
2,10075,1963.0,500000,2020-07-06
2,10075,1981.0,2675000,2021-01-28
2,10075,1981.0,1060000,2020-07-15
2,10075,1981.0,1070000,2020-11-24
2,10075,1981.0,1100000,2021-03-22
2,10075,1910.0,2200000,2021-02-24
2,10075,1957.0,945000,2021-01-27
2,10075,1957.0,410000,2020-07-07
2,10075,1957.0,1250000,2021-01-08
2,10075,1957.0,520000,2021-03-18
2,10028,1950.0,540000,2021-02-10
2,10028,1962.0,475000,2020-10-14
2,10028,1962.0,950000,2020-12-16
2,10028,1962.0,425000,2020-06-23
2,10028,1962.0,380000,2021-02-02
2,10028,1973.0,0,2020-12-31
2,10028,1973.0,2500000,2021-03-08
2,10028,1973.0,2550000,2021-03-01
2,10028,1973.0,2200000,2021-02-24
2,10028,1965.0,1160000,2020-06-17
2,10028,1965.0,0,2020-09-19
2,10028,1965.0,2247000,2020-07-15
2,10028,1965.0,1262500,2021-02-25
2,10028,1965.0,900000,2020-11-12
2,10028,1965.0,675000,2021-03-09
2,10028,1965.0,490000,2020-04-14
2,10028,1958.0,415000,2020-05-28
2,10028,1958.0,610000,2020-06-19
2,10028,1958.0,1150000,2021-03-12
2,10028,1958.0,1575000,2021-01-07
2,10028,1958.0,675000,2020-05-28
2,10028,1958.0,577500,2020-09-16
2,10028,1910.0,285000,2020-11-23
2,10028,1920.0,330000,2020-12-28
2,10028,1920.0,388000,2020-07-16
2,10028,1910.0,750000,2020-04-20
2,10028,1962.0,870000,2021-03-17
2,10028,1962.0,995000,2021-01-11
2,10028,1929.0,3450000,2020-12-02
2,10028,1929.0,2400000,2021-03-02
2,10028,1929.0,3000000,2021-03-16
2,10028,1929.0,2575000,2021-01-13
2,10028,1958.0,1300000,2021-02-25
2,10028,1958.0,575000,2020-06-17
2,10028,1958.0,1600000,2021-01-13
2,10028,1962.0,0,2020-08-20
2,10028,1962.0,0,2020-11-06
2,10028,1962.0,0,2020-08-20
2,10028,1962.0,850000,2020-06-10
2,10028,1960.0,1675000,2020-05-29
2,10028,1960.0,1600000,2021-03-04
2,10128,1920.0,445000,2021-02-16
2,10128,1920.0,100000,2020-06-15
2,10128,1920.0,330000,2021-03-08
2,10128,1960.0,2475000,2020-11-16
2,10128,1960.0,850000,2021-02-05
2,10128,1960.0,0,2021-02-26
2,10128,1942.0,685000,2020-04-03
2,10128,1942.0,692000,2021-02-11
2,10128,1942.0,585000,2020-06-08
2,10128,1942.0,550000,2020-05-11
2,10128,1952.0,0,2020-11-17
2,10128,1952.0,0,2020-09-01
2,10128,1952.0,0,2020-11-17
2,10128,1952.0,582000,2020-05-28
2,10128,1952.0,0,2020-11-17
2,10128,1952.0,343700,2021-02-24
2,10128,1952.0,1100000,2021-01-28
2,10128,1952.0,185000,2020-12-28
2,10128,1952.0,0,2020-06-22
2,10128,1952.0,1200000,2020-08-05
2,10128,1942.0,655000,2021-02-04
2,10128,1942.0,545000,2021-01-26
2,10128,1942.0,656250,2020-12-16
2,10128,1942.0,600000,2021-03-02
2,10128,1942.0,880000,2020-12-29
2,10075,1929.0,2600000,2020-09-23
2,10028,1928.0,870000,2020-07-31
2,10028,1928.0,6000000,2020-08-13
2,10028,1928.0,450000,2020-08-28
2,10028,1942.0,750000,2020-09-15
2,10028,1942.0,650000,2020-10-29
2,10028,1942.0,845000,2020-12-29
2,10028,1951.0,1751000,2020-12-01
2,10028,1951.0,875000,2021-02-24
2,10028,1951.0,475000,2021-03-23
2,10028,1951.0,0,2020-09-01
2,10028,1951.0,0,2020-09-01
2,10028,1951.0,775000,2020-11-12
2,10028,1951.0,675000,2021-02-01
2,10028,1953.0,900000,2020-12-30
2,10028,1953.0,1050000,2021-03-31
2,10028,1953.0,445000,2020-12-21
2,10028,1963.0,960000,2020-08-03
2C,10022,2017.0,8000000,2020-06-25
2,10128,1915.0,0,2020-07-20
2,10075,1973.0,0,2020-11-04
2,10075,1987.0,0,2020-06-11
2,10075,1987.0,2999000,2020-10-20
2,10075,1987.0,0,2020-10-21
2,10075,1987.0,0,2020-07-16
2,10075,1987.0,0,2020-07-16
2,10075,1987.0,0,2020-10-09
2,10075,1987.0,0,2020-10-09
2,10075,1987.0,5350000,2021-02-12
2,10075,1987.0,5350000,2021-02-12
2,10028,1987.0,0,2021-01-14
2,10028,1987.0,0,2020-09-16
2,10028,2016.0,9701325,2020-09-15
2,10028,2016.0,0,2020-08-28
2,10028,1928.0,0,2020-04-20
2,10028,1928.0,0,2020-09-22
2,10028,1920.0,1480000,2020-11-24
2,10028,1920.0,0,2020-12-31
2,10128,1931.0,1150000,2020-12-21
2,10128,1931.0,5700000,2020-04-14
2,10128,1931.0,718885,2020-08-06
2,10128,1931.0,5250000,2020-10-22
2,10128,1984.0,1075000,2020-05-29
2,10128,1985.0,1595000,2020-11-17
2,10075,2012.0,1100000,2021-03-01
2,10075,2012.0,5500000,2021-02-25
2,10075,2012.0,11250000,2020-09-09
2,10028,1985.0,945000,2021-03-11
2,10028,1985.0,1199888,2020-10-13
2,10028,1985.0,0,2020-10-02
2,10028,1985.0,1615087,2020-07-09
2,10028,1985.0,2550000,2020-07-29
2,10028,1985.0,1495000,2021-02-08
2,10028,1985.0,2375000,2020-09-08
2,10028,1929.0,2575000,2020-12-01
2,10028,1929.0,1075000,2020-09-25
2,10028,1987.0,0,2020-12-03
2,10028,1987.0,0,2021-01-22
2,10028,1987.0,2575000,2020-08-21
2,10028,1987.0,0,2020-05-09
2,10028,1987.0,0,2021-03-11
2,10028,1987.0,1695000,2021-02-25
2,10028,1987.0,2490000,2021-02-24
2,10028,1986.0,720000,2021-03-15
2,10028,1986.0,642000,2021-02-09
2,10028,1986.0,1420000,2021-01-07
2,10028,1986.0,825000,2020-12-22
2,10028,2007.0,3850000,2020-10-21
2,10028,2007.0,3100000,2020-08-21
2,10028,2007.0,3355000,2020-06-24
2,10128,1939.0,575000,2021-01-25
2,10128,1981.0,0,2020-05-22
2,10128,1981.0,1630000,2020-10-29
2,10128,1981.0,0,2020-05-28
2,10128,1981.0,1200000,2020-08-27
2,10128,1981.0,4050000,2020-05-26
2,10128,1981.0,0,2020-12-15
2,10128,1981.0,0,2020-12-15
2,10128,1981.0,0,2020-05-28
2,10128,1981.0,530000,2021-01-29
2,10128,1991.0,0,2020-09-04
2,10128,1928.0,10,2020-05-06
2,10128,1928.0,1110000,2020-12-10
2,10128,1928.0,736000,2021-01-15
2,10128,2017.0,4220000,2021-02-26
2,10128,2017.0,4100000,2020-12-17
2,10128,2017.0,4095000,2020-11-09
2,10128,2017.0,5850000,2020-11-16
2,10128,2017.0,9300000,2020-04-23
2,10128,2017.0,7025000,2020-11-30
2,10128,2017.0,11229516,2020-07-08
2,10128,1929.0,0,2020-06-10
2,10128,1929.0,2275000,2020-04-03
2,10128,1929.0,0,2020-06-23
2,10128,1927.0,0,2020-04-21
2,10128,1927.0,2890000,2020-05-29
2,10128,1962.0,595000,2020-12-09
2,10128,1962.0,625000,2020-09-23
2,10128,2003.0,3230000,2020-10-14
2,10128,1928.0,2495000,2020-05-28
2,10128,1928.0,1476000,2020-11-24
2,10028,1984.0,1530000,2021-03-04
2,10028,1984.0,0,2020-08-25
2,10028,2007.0,2650000,2020-11-05
2,10028,2007.0,930000,2021-02-18
2,10028,2007.0,3230000,2021-02-16
2,10028,2007.0,0,2020-10-23
2,10028,2007.0,0,2021-02-26
2,10028,2007.0,4000000,2021-01-22
2,10028,2007.0,4400000,2021-02-23
2,10128,1987.0,1660000,2020-04-28
2,10128,1987.0,0,2020-12-29
2,10128,1987.0,1545000,2020-09-09
2,10128,1987.0,3500000,2020-10-13
2,10128,1987.0,698000,2020-12-30
2,10128,1985.0,1157000,2020-06-18
2,10128,1985.0,1180000,2020-11-24
2,10128,1985.0,0,2021-02-12
2,10128,1985.0,710000,2020-06-25
2,10128,1985.0,0,2020-12-11
2,10128,1985.0,723000,2020-09-23
2,10128,1985.0,780000,2020-06-09
2,10128,1985.0,1400000,2021-03-24
2,10128,1985.0,0,2020-06-11
2,10128,1985.0,0,2020-05-31
2,10128,1985.0,1575000,2020-10-20
2,10128,1985.0,0,2020-06-09
2,10128,1985.0,845000,2021-01-07
2,10128,1985.0,0,2020-09-03
2,10128,1985.0,700000,2021-02-26
2,10128,1985.0,1600000,2021-01-27
2,10128,1985.0,1925000,2021-03-24
2,10128,1985.0,1850000,2021-02-23
2,10128,1985.0,1120000,2020-11-09
2,10128,1985.0,0,2020-12-10
2,10128,1986.0,966580,2020-04-08
2,10128,1986.0,0,2020-07-11
2,10128,1986.0,951619,2020-06-02
2,10128,1986.0,2919148,2021-02-17
2,10128,1986.0,1013449,2020-10-20
2,10128,1986.0,975000,2021-01-28
2,10128,1986.0,731194,2020-10-21
2,10128,1986.0,1630000,2021-03-01
2,10128,1986.0,0,2020-10-14
2,10128,1986.0,1615000,2021-03-02
2,10128,1986.0,1567502,2020-05-04
2,10128,1986.0,0,2021-01-01
2,10128,1986.0,1565000,2020-07-03
2,10128,1986.0,0,2020-08-21
2,10128,1986.0,1055000,2020-12-24
2,10128,1986.0,3143878,2020-10-05
2,10128,1986.0,1730000,2020-07-16
2,10128,1986.0,1081664,2020-04-29
2,10128,1986.0,3200000,2021-03-11
2,10128,1986.0,1672000,2020-04-21
2,10128,1986.0,1752536,2020-12-29
2,10128,1986.0,1725908,2020-06-15
2,10128,1986.0,2854193,2021-03-02
2,10128,1986.0,2160819,2020-10-30
2,10128,1986.0,6902351,2021-01-08
2,10128,2016.0,427000,2021-03-02
2,10128,2016.0,382600,2020-06-26
2,10128,2016.0,339500,2021-02-03
2,10128,2016.0,424800,2021-01-19
2,10128,2016.0,380300,2020-06-11
2,10128,2016.0,372600,2021-03-16
