TAX CLASS AT PRESENT,ZIP CODE,SALE PRICE,SALE DATE
2,10036,912500,2020-06-10
2,10036,1475000,2020-12-31
2,10036,963888,2020-08-07
2,10036,1150000,2020-06-10
2,10036,800000,2020-04-06
2,10036,1700000,2020-11-13
2,10036,795000,2020-11-20
2,10036,65000,2020-06-23
2C,10036,985000,2020-11-05
2C,10036,1230000,2021-01-19
2,10036,672500,2021-01-12
2,10036,1250000,2020-05-21
2,10036,560000,2020-05-28
4,10019,26750000,2021-01-22
4,10019,154912500,2021-03-31
4,10019,1850000,2020-09-30
4,10019,877500,2020-11-05
4,10036,5850000,2021-01-21
4,10019,145000,2020-07-17
4,10019,167000,2021-02-11
4,10019,80000,2020-10-09
4,10019,4730000,2021-01-08
4,10036,1750000,2021-01-26
4,10036,800000,2021-01-15
4,10036,45000,2020-07-31
4,10036,45000,2020-07-31
1,10009,4025000,2021-02-11
1,10003,8405000,2020-05-28
1,10003,3600000,2021-03-19
2,10009,8500000,2020-08-21
2B,10003,4000000,2020-09-21
2B,10003,5975000,2021-02-05
2,10003,4000000,2020-07-20
2,10003,1800,2021-03-25
2,10003,4675000,2020-07-09
2,10009,175000,2020-08-27
2,10009,170000,2021-03-12
2,10009,160000,2020-12-28
2,10003,740000,2021-02-04
2,10003,490000,2020-10-14
2,10003,449000,2020-06-18
2,10003,412000,2020-12-18
2,10003,405000,2020-07-24
2,10003,720000,2020-07-02
2,10003,999800,2020-08-17
2,10003,545000,2020-08-06
2,10003,495000,2020-12-16
2C,10003,655000,2020-12-30
2,10003,875000,2020-08-12
2,10003,824000,2021-03-18
2,10003,470500,2020-08-05
2,10003,1600000,2021-01-26
2C,10003,585000,2020-07-14
2,10003,620000,2020-12-22
2,10003,590000,2020-11-25
2,10009,800000,2020-05-04
2,10009,785000,2020-06-10
2,10009,665000,2020-11-04
2,10009,785000,2020-12-18
2,10009,1285000,2020-08-12
2,10003,2525000,2020-09-28
2,10003,2890000,2020-12-04
2,10003,2300000,2021-02-17
2,10003,1290000,2021-01-26
2,10003,35028605,2020-04-23
2,10003,35028605,2020-04-23
2,10003,490000,2021-03-08
2,10003,440000,2021-03-15
2,10003,430000,2020-12-04
2,10003,480000,2021-02-24
2,10003,1020000,2020-05-29
2,10003,577500,2020-04-30
2,10003,350000,2021-02-02
2,10003,615000,2021-03-11
2,10003,540000,2020-05-06
2,10009,925000,2020-10-16
2,10009,1354300,2020-05-11
2,10009,1542000,2021-01-26
2,10009,1915000,2020-11-23
2,10009,999000,2020-04-16
2,10009,1350000,2020-08-20
2,10003,2250000,2021-02-08
2,10003,3420550,2020-10-28
2,10003,925000,2020-08-12
2,10003,2150000,2021-01-27
2,10003,2250000,2020-07-01
2,10003,1550000,2021-02-05
2,10003,780000,2021-01-15
2,10003,800000,2021-02-24
2,10003,2725000,2021-02-19
2,10003,2725000,2021-02-19
2,10003,1975000,2021-03-16
2,10003,1350000,2020-06-26
2,10003,1425000,2020-05-01
2,10003,675000,2020-12-15
2A,10009,4100000,2020-12-10
2A,10003,3700000,2020-10-21
2B,10003,13250000,2021-03-22
2A,10003,3050000,2020-11-13
2A,10003,3500000,2020-10-22
2B,10003,4370000,2021-03-24
2C,10003,3000000,2021-02-10
2C,10003,4999999,2020-10-29
2C,10003,6575000,2020-07-02
