TAX CLASS AT PRESENT,ZIP CODE,SALE PRICE,SALE DATE
2C,11102,695000,2020-05-08
2C,11102,920000,2021-01-11
2C,11102,650000,2021-02-03
2C,11102,660000,2021-01-19
2C,11102,683125,2021-01-08
2C,11102,890969,2020-08-24
2C,11102,865513,2020-04-24
2C,11103,630000,2020-12-16
2C,11103,775000,2020-04-03
2C,11103,880786,2020-05-15
2C,11103,660000,2020-05-28
2C,11102,135000,2021-01-08
2C,11102,135000,2021-01-08
2C,11103,950000,2020-04-24
2,11102,380000,2020-05-29
2,11102,530000,2020-05-07
2,11105,205000,2020-08-03
2,11105,345000,2020-09-03
4,11102,2125000,2020-12-23
4,11103,2800000,2020-04-21
4,11106,9750000,2020-07-01
4,11102,19969360,2020-06-29
4,11106,1500000,2020-12-08
4,11103,3300000,2021-01-29
4,11103,1200000,2020-07-31
4,11103,1100000,2021-02-11
4,11103,1775000,2021-03-16
4,11103,1770000,2021-02-09
4,11103,2500000,2020-05-06
4,11103,1800000,2021-02-18
4,11103,4464000,2021-02-01
4,11103,1400000,2020-12-22
4,11105,4980000,2021-02-25
4,11102,6320000,2020-12-24
4,11105,1950000,2021-02-25
4,11101,3300000,2020-12-29
4,11103,1250000,2021-03-16
4,11103,3675000,2020-08-31
4,11105,242840,2021-01-11
4,11106,7000000,2021-03-10
4,11102,470000,2020-12-18
4,11102,13000000,2020-10-28
4,11105,1250000,2020-10-29
4,11105,900000,2020-08-19
4,11105,4250000,2020-12-18
4,11102,3975000,2021-02-25
4,11101,48500000,2020-12-22
4,11105,6250000,2020-04-15
4,11105,123880,2020-07-13
4,11105,6000000,2020-10-30
4,11105,1950000,2020-05-05
4,11105,1950000,2020-05-05
4,11102,3500000,2021-02-12
4,11103,950000,2021-01-26
4,11105,7365000,2020-04-13
4,11106,10000,2020-11-18
4,11106,985000,2020-11-18
4,11106,920000,2020-12-01
4,11106,920000,2020-12-01
4,11102,890000,2020-10-28
4,11102,845000,2021-02-04
4,11102,830000,2020-07-30
4,11102,875000,2020-06-03
4,11106,791180,2021-03-04
4,11106,527871,2021-02-17
4,11106,53608,2021-01-14
4,11106,790162,2021-02-18
4,11106,840056,2021-01-08
4,11106,580403,2021-03-16
4,11106,692410,2021-03-09
4,11106,672045,2021-03-01
4,11106,682228,2021-02-11
4,11106,651680,2021-02-11
4,11106,855330,2021-01-21
4,11106,796597,2021-01-15
4,11106,785000,2020-07-23
4,11106,699000,2020-04-30
4,11102,25000,2020-07-13
4,11106,33093,2020-11-02
4,11106,946973,2020-08-20
4,11106,999900,2020-12-07
4,11106,999999,2021-02-08
4,11105,617000,2020-05-18
4,11105,425000,2020-05-18
4,11102,1570000,2020-11-04
4,11106,946973,2020-08-20
